Year,LocationAbbr,LocationDesc,DataSource,PriorityArea1,PriorityArea2,PriorityArea3,PriorityArea4,Category,Topic,Indicator,Data_Value_Type,Data_Value_Unit,Data_Value,Data_Value_Alt,Data_Value_Footnote_Symbol,Data_Value_Footnote,Confidence_limit_Low,Confidence_limit_High,Break_Out_Category,Break_Out,CategoryId,TopicId,IndicatorID,Data_Value_TypeID,BreakOutCategoryId,BreakOutId,LocationID,GeoLocation
2010,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of cerebrovascular disease hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),2.3,2.3,,,2.2,2.4,Age,45-64,C1,T6,HC601,Crude,BOC03,AGE05,59,
2010,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of cerebrovascular disease hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),3.8,3.8,,,3.6,3.9,Age,65+,C1,T6,HC601,Crude,BOC03,AGE06,59,
2010,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of cerebrovascular disease hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),2.9,2.9,,,2.8,3.0,Age,35+,C1,T6,HC601,Crude,BOC03,AGE07,59,
2010,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of cerebrovascular disease hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),3.9,3.9,,,3.8,4.1,Age,75+,C1,T6,HC601,Crude,BOC03,AGE08,59,
2011,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of cerebrovascular disease hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),2.4,2.4,,,2.3,2.5,Overall,Overall,C1,T6,HC601,Crude,BOC01,OVR01,59,
2011,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of cerebrovascular disease hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),2.8,2.8,,,2.7,2.9,Gender,Male,C1,T6,HC601,Crude,BOC02,GEN01,59,
2011,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of cerebrovascular disease hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),2.0,2.0,,,2.0,2.1,Gender,Female,C1,T6,HC601,Crude,BOC02,GEN02,59,
2011,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of cerebrovascular disease hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),0.1,0.1,,,0.1,0.1,Age,18-24,C1,T6,HC601,Crude,BOC03,AGE01,59,
2011,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of cerebrovascular disease hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),0.5,0.5,,,0.4,0.5,Age,25-44,C1,T6,HC601,Crude,BOC03,AGE04,59,
2011,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of cerebrovascular disease hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),2.3,2.3,,,2.2,2.4,Age,45-64,C1,T6,HC601,Crude,BOC03,AGE05,59,
2011,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of cerebrovascular disease hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),3.8,3.8,,,3.6,3.9,Age,65+,C1,T6,HC601,Crude,BOC03,AGE06,59,
2011,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of cerebrovascular disease hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),2.9,2.9,,,2.8,3.0,Age,35+,C1,T6,HC601,Crude,BOC03,AGE07,59,
2011,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of cerebrovascular disease hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),4.0,4.0,,,3.8,4.1,Age,75+,C1,T6,HC601,Crude,BOC03,AGE08,59,
2012,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of cerebrovascular disease hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),2.4,2.4,,,2.4,2.5,Overall,Overall,C1,T6,HC601,Crude,BOC01,OVR01,59,
2012,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of cerebrovascular disease hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),2.9,2.9,,,2.8,3.0,Gender,Male,C1,T6,HC601,Crude,BOC02,GEN01,59,
2012,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of cerebrovascular disease hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),2.1,2.1,,,2.0,2.1,Gender,Female,C1,T6,HC601,Crude,BOC02,GEN02,59,
2012,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of cerebrovascular disease hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),0.1,0.1,,,0.1,0.1,Age,18-24,C1,T6,HC601,Crude,BOC03,AGE01,59,
2012,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of cerebrovascular disease hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),0.5,0.5,,,0.5,0.5,Age,25-44,C1,T6,HC601,Crude,BOC03,AGE04,59,
2012,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of cerebrovascular disease hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),2.4,2.4,,,2.3,2.5,Age,45-64,C1,T6,HC601,Crude,BOC03,AGE05,59,
2012,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of cerebrovascular disease hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),3.8,3.8,,,3.8,3.9,Age,65+,C1,T6,HC601,Crude,BOC03,AGE06,59,
2012,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of cerebrovascular disease hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),3.0,3.0,,,2.9,3.0,Age,35+,C1,T6,HC601,Crude,BOC03,AGE07,59,
2012,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of cerebrovascular disease hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),4.1,4.1,,,4.0,4.1,Age,75+,C1,T6,HC601,Crude,BOC03,AGE08,59,
2013,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of cerebrovascular disease hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),2.5,2.5,,,2.4,2.5,Overall,Overall,C1,T6,HC601,Crude,BOC01,OVR01,59,
2013,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of cerebrovascular disease hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),3.0,3.0,,,2.9,3.1,Gender,Male,C1,T6,HC601,Crude,BOC02,GEN01,59,
2013,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of cerebrovascular disease hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),2.1,2.1,,,2.1,2.2,Gender,Female,C1,T6,HC601,Crude,BOC02,GEN02,59,
2013,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of cerebrovascular disease hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),0.1,0.1,,,0.1,0.1,Age,18-24,C1,T6,HC601,Crude,BOC03,AGE01,59,
2013,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of cerebrovascular disease hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),0.5,0.5,,,0.5,0.5,Age,25-44,C1,T6,HC601,Crude,BOC03,AGE04,59,
2013,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of cerebrovascular disease hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),2.5,2.5,,,2.4,2.5,Age,45-64,C1,T6,HC601,Crude,BOC03,AGE05,59,
2013,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of cerebrovascular disease hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),3.9,3.9,,,3.8,4.0,Age,65+,C1,T6,HC601,Crude,BOC03,AGE06,59,
2013,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of cerebrovascular disease hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),3.0,3.0,,,3.0,3.1,Age,35+,C1,T6,HC601,Crude,BOC03,AGE07,59,
2013,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of cerebrovascular disease hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),4.1,4.1,,,4.1,4.2,Age,75+,C1,T6,HC601,Crude,BOC03,AGE08,59,
2004,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),8.2,8.2,,,7.9,8.5,Overall,Overall,C1,T6,HC603,Crude,BOC01,OVR01,59,
2004,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),7.7,7.7,,,7.3,8.1,Gender,Male,C1,T6,HC603,Crude,BOC02,GEN01,59,
2004,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),8.6,8.6,,,8.3,9.0,Gender,Female,C1,T6,HC603,Crude,BOC02,GEN02,59,
2004,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),5.5,5.5,,,3.7,7.9,Age,18-24,C1,T6,HC603,Crude,BOC03,AGE01,59,
2004,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),7.9,7.9,,,7.2,8.6,Age,25-44,C1,T6,HC603,Crude,BOC03,AGE04,59,
2004,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),6.6,6.6,,,6.2,7.1,Age,45-64,C1,T6,HC603,Crude,BOC03,AGE05,59,
2004,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),8.8,8.8,,,8.4,9.1,Age,65+,C1,T6,HC603,Crude,BOC03,AGE06,59,
2004,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),8.2,8.2,,,7.9,8.5,Age,35+,C1,T6,HC603,Crude,BOC03,AGE07,59,
2004,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),10.1,10.1,,,9.8,10.5,Age,75+,C1,T6,HC603,Crude,BOC03,AGE08,59,
2005,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),7.7,7.7,,,7.4,8.0,Overall,Overall,C1,T6,HC603,Crude,BOC01,OVR01,59,
2005,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),7.2,7.2,,,6.9,7.5,Gender,Male,C1,T6,HC603,Crude,BOC02,GEN01,59,
2005,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),8.1,8.1,,,7.8,8.5,Gender,Female,C1,T6,HC603,Crude,BOC02,GEN02,59,
2005,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),7.5,7.5,,,5.3,10.5,Age,18-24,C1,T6,HC603,Crude,BOC03,AGE01,59,
2005,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),7.3,7.3,,,6.5,8.2,Age,25-44,C1,T6,HC603,Crude,BOC03,AGE04,59,
2005,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),6.1,6.1,,,5.7,6.5,Age,45-64,C1,T6,HC603,Crude,BOC03,AGE05,59,
2005,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),8.3,8.3,,,8.0,8.6,Age,65+,C1,T6,HC603,Crude,BOC03,AGE06,59,
2005,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),7.7,7.7,,,7.4,8.0,Age,35+,C1,T6,HC603,Crude,BOC03,AGE07,59,
2005,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),9.6,9.6,,,9.3,10.0,Age,75+,C1,T6,HC603,Crude,BOC03,AGE08,59,
2006,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),7.5,7.5,,,7.2,7.8,Overall,Overall,C1,T6,HC603,Crude,BOC01,OVR01,59,
2006,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),6.9,6.9,,,6.6,7.2,Gender,Male,C1,T6,HC603,Crude,BOC02,GEN01,59,
2006,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),8.0,8.0,,,7.7,8.4,Gender,Female,C1,T6,HC603,Crude,BOC02,GEN02,59,
2006,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),7.0,7.0,,,5.0,9.8,Age,18-24,C1,T6,HC603,Crude,BOC03,AGE01,59,
2006,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),7.0,7.0,,,6.3,7.9,Age,25-44,C1,T6,HC603,Crude,BOC03,AGE04,59,
2006,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),6.3,6.3,,,5.9,6.7,Age,45-64,C1,T6,HC603,Crude,BOC03,AGE05,59,
2006,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),8.0,8.0,,,7.7,8.3,Age,65+,C1,T6,HC603,Crude,BOC03,AGE06,59,
2006,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),7.5,7.5,,,7.2,7.8,Age,35+,C1,T6,HC603,Crude,BOC03,AGE07,59,
2006,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),9.3,9.3,,,8.9,9.7,Age,75+,C1,T6,HC603,Crude,BOC03,AGE08,59,
2007,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),7.0,7.0,,,6.7,7.4,Overall,Overall,C1,T6,HC603,Crude,BOC01,OVR01,59,
2007,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),6.5,6.5,,,6.1,6.8,Gender,Male,C1,T6,HC603,Crude,BOC02,GEN01,59,
2007,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),7.6,7.6,,,7.2,8.0,Gender,Female,C1,T6,HC603,Crude,BOC02,GEN02,59,
2007,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),5.0,5.0,,,3.4,7.2,Age,18-24,C1,T6,HC603,Crude,BOC03,AGE01,59,
2007,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),6.7,6.7,,,6.0,7.4,Age,25-44,C1,T6,HC603,Crude,BOC03,AGE04,59,
2007,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),5.5,5.5,,,5.2,5.9,Age,45-64,C1,T6,HC603,Crude,BOC03,AGE05,59,
2007,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),7.7,7.7,,,7.3,8.1,Age,65+,C1,T6,HC603,Crude,BOC03,AGE06,59,
2007,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),7.1,7.1,,,6.7,7.4,Age,35+,C1,T6,HC603,Crude,BOC03,AGE07,59,
2007,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),8.8,8.8,,,8.4,9.3,Age,75+,C1,T6,HC603,Crude,BOC03,AGE08,59,
2008,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),7.2,7.2,,,6.9,7.5,Overall,Overall,C1,T6,HC603,Crude,BOC01,OVR01,59,
2008,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),6.6,6.6,,,6.3,7.0,Gender,Male,C1,T6,HC603,Crude,BOC02,GEN01,59,
2008,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),7.7,7.7,,,7.4,8.1,Gender,Female,C1,T6,HC603,Crude,BOC02,GEN02,59,
2008,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),3.8,3.8,,,2.4,5.9,Age,18-24,C1,T6,HC603,Crude,BOC03,AGE01,59,
2008,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),6.1,6.1,,,5.5,6.8,Age,25-44,C1,T6,HC603,Crude,BOC03,AGE04,59,
